text,hatespeech_comb
rt grande espetáculo ontem antes fã agora ainda vale pena ir ver s,0
rt ridiculo acharem gays fufas diferentes todo resto pessoas normais gostos diferentes deixemse disso,1
rt antes homossexualismo proibidodepois passou toleradohoje normaleu vou embora antes vire obrigatór,1
rt jandira feghali passando timeline,0
rt motivo chilique reinaldo azevedo contra joice hasselmann,0
rt julgamento nuremberg sido hitler saído nome limpo prescrição,0
rt eleitor trump agredido delinquentes esquerda outro tente achar porquê,0
rt vejo problema nenhum,0
rt filha maria rosario x filhos jair bolsonaro confia pra dar conselho,1
rt chegando boston,0
rt avaliação livro meuamigosecreto feminismo além redes obrigada,0
rt cinquenta tons escuros empoderador abuso post recente blog leia http,0
rt 11 dicas fazer – manter amizade outra mulher post hoje blog http,0
rt junta gráfico proposta reforma previdência tirem conclusões,0
rt nesse dia mulheres pegue flores coloque túmulo mulheres assassinadas companheiros nãoq,0
rt pesado real estaremos ocupando ruas neste dia 8m,0
rt repita comigo espere vá mudar mim espere vá mudar mim espere vá mudar mim n,0
rt ainda superei clipe baiana casal sapatão afrocentrado,1
rt vc trabalha empresa infláveis 2016 ano lucrativo estranho história dessa indústria,0
rt meninas consegue ir pra escola toda bonitinha vou igual sapatão ainda so,0
rt comediante chama dizia bolsonaro sozinho bolsonaromerepresenta,0
rt concordo nada contra homossexualidade,1
rt frases direita absurdo judeu reagiu cuspindo hitler imaginem contrário,0
rt países acolhendo refugiados gastar dinheiro ajudando gente lá país infelizmente gente dá,1
rt países ricos aceitam refugiados certíssimos,1
rt legal proselitismo barato sobre muçulmanas vamos falar sobre mutilação vaginal falta dir,0
rt especialistas rotulação reforça preconceitos limita escolhas profissionais futuro,0
rt todo respeito dia sair criança lugar onde saem fezes humanos levy fidelix pod,1
rt bolsonaroreidomundo admiradores sobem tag homenagem apoio deputado nostrendsbrasil http,0
rt “eu envergonho diz rachel sheherazade sobre gleise hoffmann”,0
rt “filha petista posta foto coloca maconha boca cachorro”,0
rt joaquinresponde personalidade twitter interagindo fãs nostrendsbrasil,0
rt namoradas hoje queiram sexo vez desculpa dor cabeça vestem camisola ederson entra nada,1
rt mundo fufas mim,1
rt queremos ver sms paulo portas sobre negócio submarinos,0
rt pra ter consciência humana durante resto ano ai hj vem chorume,0
rt acho bom desde cedo crianças aprendam problema nenhum serse homosexual,0
rt leitor antagonista responde sim 783 x 217,0
rt políticos moro conseguiu condenar,0
rt lamarca tentar correr atrás blocosovietico pique pra acompanhar morreu meio caminho,1
rt fazer pesquisa intenção voto pro bolsonaro twitter igual fzr msm pro trump tumblr,1
rt 1 confissão odebrecht dava cem mil dólares mês farc,0
rt 1 mídia adestra povo julgue homem faz diz,1
rt contribuição maria fernanda rossi,0
rt derrubar estatuto desarmamento maior vitória povo brasileiro longo toda história,0
rt 2 prova cabal ligação íntima pt guerrilha colombiana tantos negavam chamavam teoria cons,0
rt expliquei mil vezes nenhuma solução problemas nacionais algumas deixar b,0
rt notaram nunca jamais terrorista ditador genocida chamado mídia extremista esquerda,1
rt 1 senso estético primeira básica qualidades intelectuais humanas bebês sabem distinguir bonito,0
rt 1 poucos brasileiros conscientes país domínio hegemônico esquerdista total inegociável,0
rt 2 esquecerem faz podem estudar lógica resto vida passarão nunca imbecis,1
rt dr bruno sobre apuramento directo sporting champions,0
rt nunca saem resultados eleições sporting porque william carvalho contar votos,0
rt benfica rouba tanto jogadores actuam cara tapada,0
rt samaris fala melhor português jorge jesus,1
rt senhor sente ver benfica vencer dortmund ter perdido duas vezes contra,0
rt orgulho hetero homofobia abs,1
rt pênis melhor alimento feminino pois contém carne leite ovos enche barriga 9 meses haha,1
rt globo cria debate negativo sobre psicologia cristã dra fala sobre caso,0
rt oque vídeo,0
rt presidente presidente,0
rt barcelona explica goleada vimos psg todo branco imaginamos santos,0
rt ah mulheres gente nada,0
rt feliz dia mulheres todas seguidoras lindas maravilhosas twitter parece jardim flo,0
rt hoje dia seres perfeitos planeta mulheres,0
rt feliz dia mulher pra ti lindeza,0
rt então socialismo produz refugiados socialismo falha,0
rt sei neste momento neymar creditando toda honra,0
rt carrada dinheiro q voou daquie cristas diz q portugal deve núncioo mínimo dar nome home,0
rt patrulha politicamente correto politicamente fascista esquerda tolera diversidade semeiam dit,1
rt acabou mamata doria congela orçamento secretaria cultura mamatas criadas haddad,0
rt silêncio envergonha diz juiz sobre ameaça estupro contra sheherazade ignorada oab mídia,0
rt gente mulher parece tia fica cozinha verdade gênio física masterchefbr,1
rt q falta povo nordestino derrubar família sarney maranhão corrupção sim piada sobre,0
rt começou meme,0
rt alguém sabe onde boné pc tá usando linda mensagem,0
rt nexo gente queimou sutiã passado atualmente ter coragem queimar burca porque esquerda permite,0
rt sei feeling nunca fecho porta racharlenhapreta overdosedetourette,0
rt fique atento transmissão vivo sobre abortoduto daqui pouco 9h noite,0
rt abortoduto hojeaovivo padrepauloricardo urgente abortonão,0
rt sigam acompanham hipocrisia faz parte vidinha politicamente corretos,0
rt eleição trump trouxe mundo intolerância opositores be pcp geringonça,0
rt assembleia claque bem paga país ordenados milionários fazerem fazem figurantes,0
rtp angola bom nota economia política baixo portugal seguro flexível dois,0
rt lembremse feminazis oriente médio mundo muçulmano onde reina sharia dia internacional mulher,1
rt vamos marcar presença molieres maravilhosas brasil,0
rt negra mãe ossaim vem alaketú jêje angola cura desejo puro fé futuro vai escola,0
rt gayzada ta nervosa aqui kkkkkk,1
rt assista aqui documento prova q jornalista canalha istoe requenta noticia p denegrir,0
rt felipe neto honra caluniado inescrupuloso vocêvou dar chance justiça provar,0
rt felipe neto faço ameaça cumpro q digojá gente grande q pediu acordo falando mesmas asneiras calúnias,0
rt imperdível domingo dia 12 veja entrevista dou roberto cabrini meianoite sbt,0
rt notícia exame uruguai legalização maconha ñ diminuiu tráfico número assassinatos aumentouimagin,0
rt q levy fidelix disse aparelho excretor reproduzonde homofobia mentira lugar nenhumcambada,1
rt medíocres q ñ argumentos livres xingar caluniarcontinuem aqui sinal q algum prestígio kkk,0
rt título matéria q jornais publicam envolvendo nome induzir opinião pública q indicia,0
rt palhaços secretaria justiça cidadania sp multa levy fidelix discriminação homofobica entra,0
rt irmãos fé creem pessoas bem assistam vídeo,0
rt puxa vou perder sono causa tanta calúnia xingamento kkkkkk q debochar desses medíocres kkkkk ñ eme,1
rt ñ argumentos debate idéias tenta desqualificar oponente calúnias difamaçõesessa arma d,0
rt gente preocupada vírgula ñ imoralidadeengolem camelo engasgam mosquitohipócrita medíocre,1
rt leitor disse democracia brasil presupõe q ñ direito opinião ñ q concorde ideologia,0
rt pra violência qdo afetados,0
rt feminazi mulher perigo dirigindo loira burra pega vários piranha roupa curta merece estupro homem babaca noooooossa,1
rt querida comecei ler sobre trabalho vc parabéns coragem conheci trabalho estudando,0
rt problema islão etnia sim ideologia visa destruir cristianismo referi futuro,1
rt agora monstro peludo mulher,0
rt jornal globo mostra protesto 200 pessoas contra trump esconde 100 mil favor noite hoje,0
rt otávio mesquita declara apoio jair bolsonaro,0
rt único vai sair inelegível dessa porra bolsonaro nenhum crime costas vai vendo,1
rt porra olha série reportagens jornal record estreia hoje nunca globo faria,0
rt ganha presente,0
rt ter dó traficantes estupradores matando dentro cadeia gente honesta dó vítimas sim,0
rt ué lutam igualdade,0
rt youtuber cospe boca gato ongs indignam fazem campanha filha deputada pt coloca maconha boca cachorro,0
rt petista bacana petista cana lulanacadeia,1
rt noruega refugiados aceitam apartamentos populares exigem casas,1
rt pq aspas bundas,1
rt camiseta porte armas direito defesa garantia constitucional,0
rt ano vamos sair eurovisão zero pontos fofinhos sempre 3 festivaldacancao,0
rt orgulho homo pode tweetar orgulho hetero preconceito whats the problem with u guys,1
rt principal erro psg jogar branco barça confundiu real pahhhhhh dedicou seis golos mulhe,0
rt quantas vezes q revirar olhos branco pra vc entender q suporto,0
rt espero autobiografia cavaco venha impressa papel folha dupla alguém mo oferecer arranjolhe util,1
rt difícil amar primeiro gorda feia difícil olhar espelho sabendo,1
rt sapatão ô raça,1
rt psp interceptou q julgavam automóvel condutor excesso velocidadeapurouse tarde q volante ia,0
rt após denúncia pms 25bpm prenderam homem pistola 80 cápsulas cocaína localidade unamar servirep,0
rt diz drogas,0
rt pnr presta homenagem último grande estadista portugal viu nascer notascampanha renovarportugal,0
rt report direita alemanha acredita chegou hora país libertar culpas históricas twp,0
rt to ódio nesse coraçãozinho,0
rt branco msm,1
rt tão sapatão sabe oq pauuuuu,1
rt trump ganha eleições estado new mexico passa chamado apenas new,0
rt excesso carne xota feia peitao bundao cancer mama nódulo tireoide gorda femi,1
rt chegamos lisboaaaa,0
rt rochdale osascosp fêmea achada nome nome cor branco,0
rt estrategia tesouras lula x stf x bolsonaro tá explicado nunca julgaram nenhum processo lula,0
rt pl 251615 propõe imigração massa refugiados islâmicos brasil queremos sharia brasil,1
rt stf desmoralizado percebe queremos mudanças queremos candidatos esquerda fabianos 2018 sosfaa,0
rt sinto sempre amiga feia gorda grupo péssima corpo rosto amproblems askanamia,0
rt burra pq concordo vcs pensei q mulher livre ah éa liberdade acaba quand,1
rt parabéns artigo q ficar olho aberto esquerdopatas,1
rt ficou putinha pq ninguém deu moral pros falsos estupros assumiu feminista faz d,1
rt negro gay pobre apoiando bolsonaro precisam mudar discurso pq homofóbico racista cola,1
rt feliz dia capitalismo galera,0
rt fala squad — bando fufas queridas 333,1
rt corrompe indivíduo,0
rt idiotas inúteis,1
rt kkkkkkk brasil cura,0
rt kkkkkkkkkkkkkkk prestígio vô,0
rt lugar mulher tanque ironlady damadeferro margarethtatcher inspiração,1
rt mitou desigualdade gêneros inaceitável vamos lutar contra injustiça,0
rt racista dei uns bj neguinho,1
rt jornalista rachel sheherazade deu depoimento exclusivo morning show sobre dia mulheres confira https,0
rt dou tanta risada q cuidar pra exagerar rt acharem to falando sério,0
rt to mijando rir desses tweets kfhskfjhrksbfkehdkr melhor página,0
rt agora tá moda colocar culpa países om engane outrosquem produziu refugiados eua otan,1
rt 22 anos desde entendo gente existem mesmas reclamações sobre sus nunca bo,0
rt irônico pm ter direito greve fazer enquanto outras categorias têm direito greve apanham pm quand,0
rt coisas ler dia mulher excluído pq paciência pra pessoa tão burra,1
rt aberrações agenda globalista,0
rt acho burra mulher q prefere separa vive mentiras otaria gosta corna faz feliz,1
rt puras verdades,0
rt vai trabalha né greve geral,0
rt mídia argumento vale gosto então hitler,0
rt defender jean wyllys fhc mente esquece mandou cassar bolsonaro chamar ministro ladrão,0
rt suplente aloysio nunes defendeu legalização aborto estatização sistema financeiro https,0
rt merrda politicamente correto ta fazendo europeu apanhar cara refugiados nao sabe,0
rt penso página branco pronto pra escrever linhas certas humanos tortos tentam en,0
rt deem lida nisso fazendo favor item 6 item 6,0
rt vamos derrotar ideologia gênero escolasempartidoja,0
rt ônibus lotado faz curva,0
rt vcs dizem leitores revista citada ultraesquerdista,0
rt hojeeugostariade resumindo,0
rt vezes semprersrs anjos bonzinhos idealiza aliás matam curam salvam sempre obedec,1
rt estado ladrão,0
rt 8h06 07032017 naily vai ter cschaçadaaa 8h06 07032017 naily várias sapatão,1
rt angola estuda,1
rt stf obrigar povo indenizar preso cúmulo peço apoio proposta direciona indenização crimin,1
rt ter sanduíche prensado uhauhahauauuhahu,0
rt favor criação dia nacional orgulho heterossexual popularmente falando dia hétero diga,1
rt orgulho hetero seempreee,0
rt muitas crianças criadas homossexuais vejo diferença nenhuma nessa imagem vai acontecer algumas,0
rt vamos estipular idade mínima 65 anos aposentadoria cidadão arca toda política incentivos bols,0
rt celso daniel sabe tortura,0
rt nada contra acho correto,0
rt incitação estupro país canalha,1
rt primeiroassedio acho uns 10 anos empregada deixou pegar peitos bom pra cacete,0
rt alemanha segura europa segura culpa políticos traidores islão aqui,1
rt intolerância tolerantes esquerda muculmanos esquerda ilegais imigrantes pnr,0
rt alguém perguntou portugueses queriam acordo duvidoso dizer perigoso ceta ttip portugal https,0
rt maior forma racismo defensores multiculturalismo respeitam povos diversidade humana,0
rt situação portugal deplorável governo quer fique ainda bem pior https,0
rt cúpula reunida cantanhede organização interna estratégia dinamismo preparação acções curto médio,0
