text,hatespeech_comb
e do outro uma imbecil útil usando fc de diva pop achando que ta destruindo o mundo com seus pensamentos perdidos,1
ora ora temos uma idiota aqui,1
trump discursa para o povo diz que de janeiro será lembrado como o dia que o povo tomou o poder chora esquerdalha global,0
trump diz que refugiados devem voltar a seus países por que essa não é uma opção,1
trump preconceituoso racista não péra,1
trump sanciona lei que desfaz regulamentação do minério de carvão criada por obama,0
trump vai quebrar os eua,0
tudo bem o temer limitar gastos com o sus e prejudique milhões de brasileiros contanto q a gente saia da crise,0
tudo preto e branco é tão show sem contar q pintar é muito ruim desgosto muito,0
tu e a sardinha parecem fufas meu _ somos namuradas está na cara,1
tu é ditador tem moral pra falar mal de ninguém seu vagabundo,1
não isto foi a entrevista que ele fez em angola tipo,0
eu quis dizer que tem mulher que é burra a outra que dá valor a que é trouxa e etc,1
nao trabalho com nomes,0
uau agora ele vai chorar aliás que galera democrática hein tipo aquela época em que você era da kgb,0
uber de puta a mulher não quer ser uma gp mas precisa de uma grana vai lá e dá uma mais barato e mais prático fica a ideia ae,1
ue ameaça com sanções países que não recebem refugiados,0
ué como o lula poderia estar entusiasmado num encontro horas depois da morte de teori sobe mais ainda a teoria de _,0
uééé não são direitos iguais não lutam por igualdade ou é só a igualdade dá conveniência quando essas,1
ué mas elas acabaram de falar que não querem igualdade na aposentadoria e no metrô ué,0
ué ontem vocês postaram que o ônibus queimou sozinho que reviravolta hein que furo de reportagem,0
ué turma que defende marginal revoltado com o pessoal tirando sélfi com o goleiro bruno então esse guerreiro do povo não merece ª chance,1
pode ser feia magra bonita ou gorda eu como toda osh,1
uhuuuuu assim não resisto vou se obrigado a ir aí me acabar todo tira aquela burca de novo uhahaha _,0
uia rt fia nem te conto o que tô fazendo rsss,0
ui um gajo chamado mahershala ali a ganhar um óscar esta noite o trump não larga o twitter,0
se reproduz igual roedores kkkkk,1
ta surpresa com celular na cadeia kkkkkk,0
uma análise do primeiro livro revelou que o relacionamento entre christian e ana se caracteriza como violência,0
uma atitude reprovável de da bancada do,1
um a cada dois dias um absurdo total já a imprensa prefere fazer carinha de nojo para trump,0
uma candidatura realmente diferenciadora,0
uma cena lésbica entre letícia lima e camila queiroz fica a sugestão aí,0
uma chuva de tweets me xingando tiveram origem do site diario do nordeste da globo,1
uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também,1
uma coisa que muito homem hétero não sabe a maioria das mulheres não goza apenas com penetração,0
uma constituição atípica e sui generis,0
uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _,1
uma das conferências de imprensa mais eficazes que já vi rush limbaugh muitos concordam mas a mídia falsa d _,0
uma delegação do pnr paula rocha e foi recebida na assembleia municipal de lisboa,0
uma geração de jovens que ao invés de estar bebendo brigando jogando bola e vendo mulher pelada passa o sábado no cblol x foi pouco,0
uma honra receber a associação nacional de xerifes na incríveis homens mulheres que protegem serve _,0
uma moça acima do peso se aproveitou do meu avançado estado de embriaguez e me agarrou vou na delegacia prestar queixa,1
uma acredita no amor mas não vira refém dele,0
uma dá valor à beleza mas sua maior preocupação é o conteúdo e ela o tem e encanta por isso,0
uma dá valor às mais belas qualidades dos seres humanos e dá valor aos amigos verdadeiros,0
uma mulher de verdade é bem sucedida independente mas se não for ainda vai lutar até o fim por si mesma,0
uma é boa de cama gosta de seduzir de ser seduzida gosta de provocar e não tem frescurinhas,1
uma é curiosa bem informada gosta de conhecer o novo,0
uma gosta de agradar e dar carinho ao parceiro mas não faz nada apenas pelo outro ou que a desagrade,0
uma não é adepta a joguinhos infantis é sincera fala o que pensa e o que sente,0
uma não sente inveja é segura de suas qualidades e capacidades sem menosprezar as dos outros,0
uma pode usar silicone mas usará seu cérebro em primeiro lugar,1
uma prefere amor tesão envolvimento a preconceitos,0
uma se cuida quer estar linda gostosa apetitosa e principalmente inteligente mas para ela mesma em º lugar,0
uma mulher morreu nesta terça feira em um hospital da nicarágua após não suportar as queimaduras em todo o,0
uma mulher nua seria menos perigosa q é uma saia habilmente exibida q cobre tudo e ao mesmo tempo deixa tudo à vista,0
uma mulher que não concorda com o feminismo não tem outra definição a não ser burra,1
uma vez qdo era criança eu tava no drive do mc e um garoto pediu um lanche meu pai disse não não se não depois vc não almoça,0
um casal foi condenado a prisão por racismo na cidade de atlanta eua jose joe torres terá que ficar anos,0
um combate longo que trará muitos frutos,0
um delinquente flagrado fumando droga aqui no camarote glacial joaquin teixeira foi levemente espancado e encaminhado as autoridades,1
um dia será o ar que respiramos,0
um filho vem atrapalhar criam a lei do um idoso atrapalha criam a lei da eis as soluções do materialismo individualista,1
um governo corrupto refleti em todos os poderes a total corrupção matar bebês é a maior corrupção humana,0
um imigrante islâmico ataca uma mulher na suécia em frente ao filho dela é essa dose cultural que a esquerda apoia _,1
um incomoda muita gente um em º lugar nas pesquisas incomoda mt mais,0
um judeu discursou pró trump ué ele não era o novo hitler,0
um juiz dos estados unidos resolveu educar ao invés de simplesmente punir cinco adolescentes que haviam feito,0
um militante petista que já ameaçou atirar no sérgio moro tentou limpar a barra do pt horas antes da queda do avião _,0
um monte de macho no meu facebook desejando feliz dia da mulher mas que na balada se leva um fora chama de feia e gorda ata,0
um negro e um branco fazendo duelo de piada de humor negro,1
um novo dia é uma página em branco na sua vida escreva apenas o que vale a pena bom dia,0
um objetivo na vida,0
um retardado se mata de beber aí depois tentam proibir todo o resto de beber tb,1
um santo natal e um ano cheio de esperança joão patrocínio via,0
um terrorista radical islâmico acabou de atacar o museu do louvre em paris turistas ficaram presos frança de novo sejam espertos eua,1
um treinador que aos anos já conseguiu a proeza de ter dispensado jogadores como jonas e aboubakar não é um treinador qualquer,0
união europeia ameça com sanções países que não recebem refugiados,0
união europeia quer multar países que não abrigarem refugiados entendem agora porque tudo isso vai ruir,0
unico que saiu ganhando na hauhauha,0
sim mas sabes que no islão isto é sinal de submissão e de inferioridade face ao homem quer as mulheres usem porque querem ou n,0
uns tem saco nós temos culhões,1
carrão novo que ele ganhou por mérito e não lambendo o saco do governo petista,1
lugar de ralação po qual era a fantasia mesmo burca com todo respeito se não alguém vai querer me processar é que não era,1
não liberou a burca que absurdo,1
por isso que esse país ta na merda mesmo,0
será os refugiados islamicos eles vão dar espaço a dubai da terra eles não os querem que feio,0
irmã do neymar continua sem nome,0
quando eles chegam para mudar todos os seus costumes,0
recado claro dos esquerdopatas a gente vai destruir tudo que você ama esses,1
urge uma mudança para renovarmos portugal,0
puta merda que sonho,0
usar uma frase sem economias de caracteres pra me chamar de burro é fácil quero ver refutar o que falei com fatos _,0
e você não vai precisar abortar,0
ustra não pode homenagear che pode homenagear,0
vagabundo chega agarrando as menina sejem cavalheiros ola tudo bem você é linda seus labios devem ter gosto de mél vamos constituir familia,1
vagabundo se não tivessem filmado o que aconteceria aos policiais via,0
vai chover a foice divulgou manifestação pró trump,0
vai começar mais uma sessão de torcida contra o trump no,0
vai continuar a encolher os ombros ou vai mudar e apoiar o,0
vai daí cirrose,0
vai daí pelego,0
vai dai seus chato,1
vai facilitar muito a identificação né pq não deixam a burca toda,0
vai pra cuba,0
vai rolar um furdunço no meu aniversário só p ñ passar em branco,0
vai ser uma romaria ao allgarve para alldrugs texto de patrícia ferreira manguinhas,0
vai também ser lançado um manual de boas maneiras para lidar com fufas gays e transsexuais os chamados lgtb notícias matinais na rádio,1
vai ter indenização para essa família também ou só mesmo para bandidos,0
vai ter indenização para essas pessoas também tenham vergonha na cara,0
vai tomar no cu judiciário é a vergonha do brasil revoltante,1
vá lá hoje o programa prós e contras da sobre eutanásia não foi como habitualmente prós e prós e até foi interessante,0
vale a pena leitura,0
vale a pena ler esse texto ronaldo laranjeiras é show,0
valeu pela propaganda,0
vamo invadir essa hilux ae,0
vamos boicotar o habibs por não fiscalizar a droga dos meninos que entram na loja pra intimidar os clientes,1
vamos desenhar pra ver se e entendem,0
vamo ser negro mas nao vamo abusar ne,1
vamos fazer uma corrente twitter vem pros caracteres quem adere,0
vamos impedir que o ganhe galera prefiro crente batendo na minha porta de manhã do que bandido pulando o muro à noite,0
vamos jogar um jogo hoje sempre que um vencedor falar no trump no seu discurso bebam um shot a cerimónia vai passar num tirinho,1
vamos lutar até o fim,0
vamos para rua contra a ideologia de gênero parabéns peru,0
vamos tornar a américa grande novamente,0
vamos ver as tretas do dia,0
vamo ver o que o papai acha,0
aí que tá a vantagem dá igreja evangélica ela é mais independente não tem o sindicato do vaticano,0
então mas o vaticano se perdeu em politicagem barata hj a vontade de cristo importa menos que o número de fieis,1
eu entendi que o cara é obrigado a querer por ter a cor de pele diferente,0
pra mesmo qdo a gente estiver brigado eu lembrar que amo ela,0
sério não foi provado mas eu acho que ngm dá um carro de mil de por causa de chantagem sendo inocente,0
vão colocar placas na praia soltar pombinhas brancas ou abraçar a lagoa só não esqueçam de lacrar de vez votan _,0
vão comer arroz e feijão seus fdp frescos do caralho,1
vão tomar no cu todos vocês,1
várias sapatão linda aqui na escola kero,1
oxalá se engasguem,0
vazou um diálogo do jucá falando sobre trocar a presidente pra deter a lava jato mas relaxem galera não é golpe,0
vc ai que é do islam vc vai morrer antes do carnaval,1
vc chega na casa de alguém pode entrar a casa é sua vc responde então sai daqui n quero visitas agora e fecha a porta na cara da pessoa,0
vc é burra hein mulher,1
vc é chique benhe live on,0
vc é comunista desculpe vc está condenado a eterna dor e sofrimento,1
