text,hatespeech_comb
thayshit kajskajsj florzinha menos sapatão então eu volto abril quiser sequestrar antes disso agradeceria,1
thienques pra mulher digna pra têm q feia gorda fedida porca mal comida sustentada pais vendedora shopping,0
thiviecos PastorMalafaia caraelas nao vao mudar sexo pq 2 malucos malafaia bolsonaro impediram projeto lei,0
thiviecos PastorMalafaia boca suja pra evangelico sai armario rapaz block pq criança 15 anos pra ta dormindo ja,1
thiviecos PastorMalafaia Seu professor MARXISTA sua capa Temer diz tudo doutrinou melhor prof escola dominical,0
thiviecos PastorMalafaia Voce ta lendo catraca livre amigo Não vi Cristo dizendo crianças 6 anos pode mudar sexo nao,1
tiagooliviera19 Não meto nisso outra vez,0
tiaomoreira RamoJr Não confunda Trump George Soros,0
tiaomoreira RamoJr O jornalismo só Deve comprometer verdade Com relevante Com útil Deve servir povo poltcs,0
tiaomoreira RamoJr Um ataca Soros outro defende Trump No mínimo 2 moedas diferentes,0
Tida mulher real Seja gorda magra alta baixa pretabranca feia bonita Toda mulher real mulher real outra,0
timbeta globo União Europeia ameaça sanções países recebem refugiados httpstcogHuVRDrQvS OperacaoBetaLab Sigodevolta,0
Tinha errado último tweet então twittei novo,0
Tinha preto nada contra,1
ter cota pra nós inteligentes kkk,1
Tinha tantas saudades tio quero volte Angola,0
Tipo acho querer espalhar muito que olhar vai ver JÁ TEM UM MURO LÁ httpstcoqCoQhywiM3,0
Tipo vc roupa feia olha fala amiga piranha roupa ta deixando gorda q vc ja,1
tlmota Tem capacho ideologia apoiar cultura apedreja açoita mulheres porque httpstcoANmBixY6fK,1
to cansada vcs discutindo racismo vo dar unfolo,0
to começando achar vida tá assim causa daquelas correntes orkut repassei,0
to começando acreditar jesus crucificado ter feito piada nordeste,0
to tanta fome mente toca we are the world enquanto imagino helicóptero onu jogando cesta básica pra mim,0
Toda mulher deve respeitada independente feminista Só feministas dizem lutar mulheres entendem,0
Todo dia to bem sapatao sim dias surpreendo,1
todo mundo concorda comigo Hitler httpstcovNBUWc3jvt,1
Todo Islâmico dirá religião pazporque Corão diz paz existirá Mundo Islão única religião,0
Todos estados excepto dois e cumprem obrigações relação acolhimento refugiados vindos httpstcoS8qyDi74Z5,0
TOMA ESSA TROXA httpstcoer6JB4p4Fz,1
TomasJeferson Bolsonaro aceitaria VICEagora pergunta Dória aceitaria vice menos colocar Bolsonaro vice,0
To achando tão feia gorda fico feliz crush chamou pra sair semana,0
To sentindo horrível gorda feia,0
To sentindo burra perto dessa mulher MasterChefBR,0
TOME VERGONHA ganha 1213 salarios todos privilégios fala greve E parar trabalhar ainda 1 mil httpstcoJvttuJWazc,1
TonhoDrinks vai questionamento Tonho Será iam comportar igual refugiados cubanos Flórida,0
TonhoDrinks reasalvagni amiga respeita,0
tonyhoro vermelho branco esfera raio,0
Top 3 Filmes guerra American Sniper O resgate Soldado Ryan Falcão Negro Perigo,0
Top 3 filmes moleque American Pie O Reencontro Superbad Projeto X,0
Top 3 filmes terror Centopeia Humana 3 A Serbian Film O Albergue 2,0
Top 3 Filmes todos tempos De volta futuro 2 O Poderoso Chefão 1 Curtindo vida adoidado,0
Top 3 Filmes superestimados Laranja Mecânica O Fabuloso Destino Amelie Poulain Alice País Maravilhas,0
Torcedores Inter agora httpstcoujlrKGvlpD,0
torvimoraes vc chama gorda feia,1
toshii fiz download desse filme,0
Totalitários cobardesqueixinhas Nojento sosracismo vive impostos racista antinacional branco httpstcoQQ1JXNk5uJ,1
Tou ver filme fufas aaaaa,1
TPJaros não A lei imigração abre fronteiras Brasil refugiados libera ONU emitir vistos tirando autonomia PF,0
Tpm saco sinto gorda feia,0
trabalhando graças feminismo RH decide vou escolher mulher pq nao concluindo faculdade cagou foto bolsonaro,1
Trabalho 3ª 5ª Não devo satisfação ninguém Parabéns postura sr Dep Federal És cara pai httpstcoWoTj8yVfT2,0
Trailer bom nada né HBO,0
Trança bonito cabelo ruim salvação todos riem,0
Trans nunca vai mulher além pinto coração,1
Transposição Rio São Francisco Uma obra merda custou bilhões enriqueceu empreiteiros petistas httpstcoLiqpsfwOux,1
TRAZEI COM UMA FEMINISTA JoaquinResponde httpstco6GMqUg6ru5,1
Treze refugiados deportados Estados Unidos histeria eram cubanos httpstcoaAuGspXgNB,1
Tribunal Constitucional alerta dificuldade fiscalizar contas partidos Autárquicas Os partidos agradecem,0
triste cerveja boa pacaraio httpstco9u4hsOeChl,0
triste louca má,0
Triste verdade tantos teimam querer ver Quanto tarde reverter situação difícil será httpstcoQsfabbywwj,0
TROCO 2 TOMATES POR UM INGRESSO DO ROCK IN RIO,0
TrolandocomHumorNegro volta edição ninguem pode perder Quem quer trolar pastor ladrão Brasil PastorMalafaia,0
TrolandocomHumornegro Vamos tirar página Silas Mala Cheia Facebook Se sai tb vai sair httptcoQwYFoWjp,0
trouxanizer HeitorHB outro imbecil útil usando fc diva pop achando ta destruindo mundo pensamentos perdidos,1
trouxanizer HeitorHB ora ora idiota aqui,1
Trump discursa povo Diz 20 janeiro lembrado dia povo tomou poder CHORA ESQUERDALHA GLOBAL,0
Trump diz refugiados devem voltar países Por opção httpstcoDkLthrpsvZ informações feedly,1
Trump diz refugiados devem voltar países Por opção httpstco5Rh77WFmVB,0
Trump preconceituoso racista Não péra httpstcom2MSgTkk48,1
Trump sanciona lei desfaz regulamentação minério carvão criada Obama httpstcokoIqOf4dFChttpstcojztntgJdZQ,0
Trump vai quebrar EUA sqn httpstcoeueIIkER8A,0
tudo bem temer limitar gastos sus prejudique milhões brasileiros contanto q gente saia crise,0
Tudo preto branco tão show contar q pintar ruim Desgosto,0
Tu sardinha parecem fufas — Somos namuradas cara httpstco3lIZLG1vEa,1
Tu DITADOR Tem moral pra falar mal NINGUÉM vagabundo httpstco5z3HWzWOgJ,1
tugalixo não entrevista fez Angola tipo,0
Tunorsa quis dizer mulher burra outra dá valor trouxa etc,1
twipterto nao trabalho nomes,0
Uau agora vai chorar Aliás galera democrática hein Tipo época KGB httpstcoQZiIuC5PRK,0
Uber puta mulher quer GP precisa grana vai lá dá uma Mais barato prático Fica ideia ae,1
UE ameaça sanções países recebem refugiados httpstcomUTUPy5Hod noticias,0
Ué Lula poderia entusiasmado encontro horas MORTE DE TEORI Sobe ainda teoria httpstco4NLV1FoGr2,0
UÉÉÉ Não direitos iguais Não lutam igualdade Ou igualdade dá conveniência Quando essas httpstcoRjcvpzPM8b,1
Ué acabaram falar NÃO querem igualdade aposentadoria metrô Ué httpstco1GRblAmM80,0
Ué Ontem postaram ônibus queimou sozinho Que reviravolta hein Que furo reportagem httpstcoRnzsK2RXmZ,0
UÉ TURMA QUE DEFENDE MARGINAL REVOLTADO COM O PESSOAL TIRANDO SÉLFI COM O GOLEIRO BRUNO ENTÃO ESSE GUERREIRO DO POVO NÃO MERECE 2ª CHANCE,1
ueviba pode feia magra bonita gorda toda osh,1
Uhuuuuu Assim resisto vou obrigado ir aí Me acabar todo tira burca novo Uhahaha httpstcoBg1Tkh0vzW,0
uia RT papertomaz amorainlove Fia conto tô fazendorsss,0
Uium gajo chamado Mahershala Ali ganhar Óscaresta noite Trump larga Twitter Oscars,0
UmaBrasileira reproduz igual roedoreskkkkk,1
UmaBrasileira ta surpresa celular cadeia kkkkkk,0
Uma análise primeiro livro revelou relacionamento Christian Ana caracteriza violência httpstcoJJ0hWxxkN3,0
Uma atitude reprovável aapbatista bancada psocialista httpstcoHG5RiUuDMH,1
Um cada DOIS DIAS absurdo total Já imprensa prefere fazer carinha nojo Trump httpstcoVqqOMv0lqN,0
Uma candidatura realmente diferenciadora httpstcoGjHeWfygza,0
Uma cena lésbica Letícia Lima Camila Queiroz Fica sugestão aí,0
chuva tweets xingando origem site diario nordeste globo httptcovEkpqYjj,1
Uma coisa agora entendo porquê refugiados sírios muçulmanos sunitas também httpstco9JnNSi9ynD,1
Uma coisa MUITO homem hétero sabe maioria mulheres goza apenas penetração,0
Uma Constituição atípica “sui generis” httpstco4QFD5xg3gYJustiça PNR RenovarPortugal,0
Uma coisas ruins capitalismo ter dado oportunidade vc viva hoje desfrutar rede c httpstcoEvgwOSuANt,1
Uma conferências imprensa eficazes vi Rush Limbaugh Muitos concordam Mas MÍDIA FALSA d httpstcodsm3YdbuOk,0
Uma delegação PNR Paula Rocha rpsantos1970 jpintocoelho60 recebida Assembleia Municipal Lisboa httpstcox3CYuHQSqH,0
UMA GERAÇÃO DE JOVENS QUE AO INVÉS DE ESTAR BEBENDO BRIGANDO JOGANDO BOLA E VENDO MULHER PELADA PASSA O SÁBADO NO CBLOL 7X1 FOI POUCO,0
Uma honra receber Associação Nacional Xerifes WhiteHouse Incríveis homens mulheres protegem serve httpstcobu6UD5yF16,0
UMA MOÇA ACIMA DO PESO SE APROVEITOU DO MEU AVANÇADO ESTADO DE EMBRIAGUEZ E ME AGARROU VOU NA DELEGACIA PRESTAR QUEIXA CarnavalSemAssédio,1
Uma MulherDeVerdade acredita amor vira refém dele,0
Uma MulherDeVerdade dá valor beleza Mas maior preocupação conteúdo E tem E encanta isso,0
Uma MulherDeVerdade dá valor belas qualidades seres humanos E dá valor amigos verdadeiros,0
Uma mulher verdade bem sucedida independente Mas ainda vai lutar fim si mesma,0
Uma MulherDeVerdade boa cama gosta seduzir seduzida Gosta provocar E frescurinhas,1
Uma MulherDeVerdade curiosa bem informada gosta conhecer novo,0
Uma MulherDeVerdade gosta agradar dar carinho parceiro faz NADA apenas outro desagrade,0
Uma MulherDeVerdade adepta joguinhos infantis É sincera fala pensa sente,0
Uma MulherDeVerdade sente inveja É segura qualidades capacidades menosprezar outros,0
Uma MulherDeVerdade pode usar silicone Mas usará cérebro primeiro lugar,1
Uma MulherDeVerdade prefere amor tesão envolvimento preconceitos,0
Uma MulherDeVerdade cuida Quer linda gostosa apetitosa e principalmente inteligente Mas mesma 1º lugar,0
Uma mulher morreu nesta terçafeira 28 hospital Nicarágua após suportar queimaduras todo o httpstcoVAdnYMhZPB,0
Uma mulher nua menos perigosa q saia habilmente exibida q cobre tudo e tempo deixa tudo vista MulherDeVerdade,0
Uma mulher concorda feminismo outra definição burra,1
Uma vez qdo criança tava drive Mc garoto pediu lanche Meu pai disse Não não vc almoça,0
Um casal condenado prisão racismo cidade Atlanta EUA Jose “Joe” Torres ficar 13 anos httpstcogxNhjnSvTj,0
Um combate longo trará muitos frutos PNR Pexit EuropaDasNaçõesLivres httpstcoDjX24N4Y4T,0
UM DELINQUENTE FLAGRADO FUMANDO DROGA AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA FOI LEVEMENTE ESPANCADO E ENCAMINHADO AS AUTORIDADES PAZ,1
Um dia ar respiramos httpstco1gHF6Ko6zPPortugal RenovarPortugal,0
Um filho vem atrapalhar Criam Lei Aborto Um idoso atrapalha Criam Lei Eutanásia Eis soluções materialismo individualista,1
Um Governo corrupto refleti todos poderes total CORRUPÇÃO Matar Bebês maior CORRUPÇÃO humana httpstcoB03cCscMlN,0
Um imigrante islâmico ataca mulher Suécia frente filho dela É dose cultural esquerda apoia httpstcoXat2rTVPh8,1
Um jairbolsonaro incomoda muita gente Um jairbolsonaro 2º lugar pesquisas incomoda mt mais BolsonaroPresidente Bolsonaro2018,0
Um judeu discursou próTrump Ué novo Hitler PosseDeTrump,0
Um juiz Estados Unidos resolveu educar invés simplesmente punir cinco adolescentes haviam feito httpstcoQYgzl6fARJ,0
Um militante petista ameaçou atirar Sérgio Moro tentou limpar barra PT horas antes queda avião httpstcovDtwOJ5Lwx,0
monte macho facebook desejando feliz dia mulher balada leva chama feia gorda ATA,0
Um negro branco fazendo duelo piada humor negro,1
Um novo dia página branco vida Escreva apenas vale pena Bom dia,0
Um novo dia página branco vida Escreva apenas vale pena Bom dia,0
Um novo dia página branco vida Escreva apenas vale pena Bom dia,0
Um novo dia página branco vida Escreva apenas vale pena Bom dia,0
Um novo dia página branco vida Escreva apenas vale pena Bom dia httpstco7929FzzDuc,0
Um objetivo vida httpstcoWxN5kuNysu,0
Um retardado mata beber aí tentam proibir todo resto beber tb httpstcodpqIA5INQq,1
Um Santo Natal Ano 2017 cheio Esperança João Patrocínio httpstco7VpJr2vVub via YouTube,0
Um terrorista radical islâmico acabou atacar Museu Louvre Paris Turistas ficaram presos França novo SEJAM ESPERTOS EUA,1
Um treinador que 43 anos conseguiu proeza ter dispensado jogadores Jonas Aboubakar treinador qualquer,0
“União Europeia ameaça sanções países recebem refugiados” httpstcoli6ztrpFNJ,0
União Europeia ameça sanções países recebem refugiados httpstco217Pl169fB LeiaNoSanta,0
União Europeia quer multar países abrigarem refugiados Entendem agora porque tudo vai ruirEuropaxit,0
unico saiu ganhando BlackFriday hauhauha httptcoT8dzPR13,0
UniGEmpath Sim sabes islão sinal submissão inferioridade face homem quer mulheres usem porque querem n,0
uns saco culhões,1
UOL Carrão novo ganhou mérito lambendo saco governo petista,1
UOL Lugar ralação po Qual fantasia mesmo Burca com todo respeito alguém vai querer processar era,1
UOLNoticias Não liberou burca Que absurdo,1
UOLNoticias país ta merda httpstcoptDAs3UMFO,0
UOLNoticias Será refugiados islamicos vão dar espaço A dubai terra querem feio EstranhoSemNome,0
UOLNoticias UOL irmã Neymar continua nome,0
UOL chegam MUDAR todos costumes httpstcoG6icVWGiSu,0
Urgente Recado claro esquerdopatas A gente vai destruir tudo ama Esses httpstcoitz9VoK7gN,1
Urge mudança renovarmos Portugal rpsantos1970 httpstco1nwgTuUnoURogérioSantos PNR RenovarPortugal,0
ursinhobranco puta merda Que sonho,0
Usar frase economias caracteres pra chamar burro fácil Quero ver refutar falei fatos httpstco26ccdPgAf8,0
usecamisinha vai precisar abortar,0
ustra pode homenagear che pode homenagear,0
VAGABUNDO CHEGA AGARRANDO AS MENINA SEJEM CAVALHEIROS OLA TUDO BEM VOCÊ É LINDA SEUS LABIOS DEVEM TER GOSTO DE MÉL VAMOS CONSTITUIR FAMILIA,1
VAGABUNDO Se filmado aconteceria policiais httpstcogVRktBMxCj via YouTube,0
Vai chover A Foice divulgou manifestação próTrump March4Trump httpstcoL4gnwyHMSq,0
Vai começar sessão torcida contra Trump jornalnacional,0
Vai continuar encolher ombros vai mudar apoiar PNR httpstco8UCBJ0yWMS,0
Vai daí cirrose httpstcoERWqqHBYN8,0
Vai daí pelego httpstcoYSQkoolQSQ,0
Vai dai chato httpstcowBZfb04LSw,1
Vai facilitar identificação né Pq deixam burca toda httpstco67Rma3Miky,0
vai pra cuba,0
vai rolar furdunço aniversário p ñ passar branco,0
Vai romaria Allgarve Alldrugs Texto Patrícia Ferreira Manguinhas httpstcoiNEydB6VjG,0
Vai lançado manual boas maneiras lidar fufas gays transsexuais chamados LGTB notícias matinais rádio,1
Vai ter indenização família também STFoficial bandidos httpstco75Xu49iMTF,0
Vai ter indenização pessoas também STFoficial TENHAM VERGONHA NA CARA httpstcoTO441SnYJD,0
VAI TOMAR NO CU JUDICIÁRIO É A VERGONHA DO BRASIL REVOLTANTE httpstcoWxzQR85O3o,1
Vá lá hoje programa Prós Contras rtppt sobre Eutanásia foi habitualmente próseprós interessante,0
Vale pena leitura httpstcocmuerEbfVw,0
Vale pena ler texto Ronaldo Laranjeiras show httpstcoXt7bs6Y5jA,0
valeu propaganda AecioNeves httpstco8W74MGHyju,0
Vamo invadir Hilux ae httpstcoef9ibPFrI1,0
Vamos boicotar Habibs fiscalizar droga meninos entram loja pra intimidar clientes httpstcohYeE2ZLdwz,1
Vamos desenhar pra ver GloboNews jornalnacional entendem MuslimBan httpstcosBISfJIOKf,0
vamo negro nao vamo abusar ne,1
Vamos fazer corrente TWITTER vem pros 160 Caracteres Quem adere twiter160caracteres,0
vamos impedir Frouxo ganhe galera prefiro crente batendo porta manhã bandido pulando muro noite,0
Vamos jogar jogo Hoje sempre vencedor falar Trump discurso bebam shot A cerimónia vai passar tirinho Oscars,1
Vamos lutar fim httpstcoyR3ve0uE0W,0
Vamos rua contra Ideologia GêneroParabéns Peru httpstcopWMrBPy9x5,0
VAMOS TORNAR A AMÉRICA GRANDE NOVAMENTE httpstconfknPlmIQp,0
vamos ver tretas dia,0
Vamo ver papai acha httptcoz5ehkDHrLY,0
vanzkafka aí tá vantagem dá igreja evangélica independente sindicato Vaticano,0
vanzkafka então Vaticano perdeu politicagem barata hj vontade Cristo importa menos número fieis,1
vanzkafka entendi cara obrigado querer ter cor pele diferente,0
vanzkafka pra qdo gente brigado lembrar amo,0
vanzkafka sério provado acho ngm dá carro 70 mil causa chantagem sendo inocente,0
Vão colocar placas praia soltar pombinhas brancas abraçar lagoa Só esqueçam lacrar vez votan httpstcoVhhs0HY8iG,0
Vão comer arroz feijão fdp frescos caralho,1
VÃO TOMAR NO CU TODOS VOCÊS httpstcoAVb2bMjMGR,1
Várias sapatão linda aqui escola kero,1
VascodaGamba oxalá engasguem,0
vazou diálogo Jucá falando sobre trocar presidente pra deter lava jato relaxem galera golpe,0
Vc ai Islam vc vai morrer antes carnaval,1
vc chega casa alguém pode entrar casa sua vc responde então sai daqui n quero visitas agora fecha porta cara pessoa,0
Vc burra hein mulher httpstco2SZKWUg74w,1
Vc chique benhe ryanreminho live on httptwitcamcom11hdu,0
Vc comunistaDesculpevc condenado eterna dor sofrimento,1
Vc ISIS Vc vai entrar canoa EUA Não Então larga bicha medrosa Trump,1
vc negão tirar CHAPÉU,0
Vc culpaaaada desse amor acabar vc destruiu vida httpstcoa7BDWr21zB,0
vcs acham msm jesus vai deixar mundo acabar faltando 4 dias pro niver dele kkkkkkkkkkkkkkkkkkkk,0
vcs chamam bolsonaro homofóbico machista fascista pq pode chamar corrupto,0
Vcs conhecem Abraço cultural não É curso idiomas onde prof refugiados EU QUERO ME MATRICULAR AGORA,0
Vcs fufas bue abusadas,1
Vcs percebem racismo acabou fim escravidão,0
vcs sabem irmãs fazem saber q grávidas enfiam banana xana voltar mordida porque estão,0
Vcs ofendem tudo sabe brincar devolve Barbie,0
vcs tao certo httptcoVPOQPOS4IS,0
vc tá feia gorda ninguém vai gostar vc assim httpstcoAepW67xnKF,1
V Vingança ruim tbm,0
vei KKKKKKKKKKKKKK tá pra existir coisa burra homem acha mulher trocar sutiã td dia,0
veio chuva tweets aqui chingando piadas apagão nordeste algum vcs achou piada tão preconceituosa assim,0
VEJA alguém duvida vai matéria pra denegrir Bolsonaro httpstcoLeIqBAg247,0
Veja fotos vídeo Islão aqui não httpstcornj2MV3chuRenovarPortugal PNR Islão Muçulmanos Mesquitas Portugal,1
Velho ultrapassado idiota pq mulher preguiçosa burra inclua perversão travamos httpstcobtLRgkGvNB,1
VEM GENTE DA ANGOLA TROVAR O MEU BOY NÃO NÉ AMORES,1
Vem Kiridãm Marco Feliciano articula candidato vice Bolsonaro 2018 httpstcoEEMyvR903phttpstco3PsKyMiKnH,0
Vencedora concurso A seguidora q bunda parecida pode passar sede retirar grosso prêmio httpstcorow0tGIUPp,1
Vendo muita gente dizia Direita falando vai votar Doria caso candidate PT colocar gestor vc votaria nele,0
Venero toda mulher causa nascimento Mas querida gira burra tempo,1
Venezuela papel higiênico mulherada vai lá fazer cirurgia plástica Vai dar certo sim,0
