texto,label_odio
USER oferecer tua esposa pra ele tu não quer né kkkkkkkkkkkkkk,1
Esse cara é mais USER que a mulher...,1
"USER essas gringas são um cu, sempre fazendo merda",1
"Essa USER biel é USER sim,depois tem a cara de pau e nega🙄",0
"O mais bonito aqui é ver os ditos cristões colando textos bíblicos para condenar outras pessoas. Usam a religião e a USER para mostrar sua ignorância. Faz o seguinte vai ser cristão e cuidar da sua vida, ou ajudar uma pessoa que esta com frio e fome, amar ao próximo sem olhar a quem, e faz sexo só para reprodução. Depois volta aqui e vem me pregar morar palhaço.",0
USER j谩 sabe n茅? vc como pior aluno da escola vai ter que comer ela URL,1
USER USER 😂 só fica fedendo quem quer ou quem não tá em condições mentais boas pq água sempre acham e roupas,0
"USER USER USER “Aiinnn, o ódio do bem é só contra pessoas como vc” Esquerdaloide, tu es patético até na tua narrativa… essa tua cara n engana, és o típico esquerdaloide acefalo, q anda cercado de gente c baixíssimo nível de testosterona e altíssimo nível de mau caratismo.",1
USER Jajajaja no le gusto lo que le dije que me bloqueo hahaha parece bicha 😂🤣,1
Se ele não tivesse respeito por uma mulher ele xingava ela agora na cara dela como muitos fazem! Parabéns USER,1
"USER USER USER USER doutor pimpolho, pena de você. Quando alguém não tem educação, e perde os Argumentos parte para o xingamentos verbais. Mostre quem você é, vai nessa.. só diz mais de ti do que de mim. Pena de você. Quero nem ofender aliás, tenho educação, e não devolvo o mau com o mau.",0
moro em goias fedeu,0
USER E quem disse q ele não fará o q tiver q fazer? Pq desse seu pressuposto? Q elementos vc tem p essa afirmativa? Vc o julga como sendo alinhado a atitudes de pilantras e ladrões condenados e soltos? Vc vê semelhanças entre ele e figuras asquerosas como a do Lula ?,1
"ta na hora de faze um video sobre BRASILEIROS otário que ficam escrevendo em ingles, porque ?",1
Mais um pirado igual a mulher kkk esse tem que se internar junto com ela kkkk,1
"USER imagina chamar alguém de macaco por discordar em um assunto tão fútil? aliás, imagina fazer isso em qualquer situação? é simplesmente inacreditável.",0
"USER atualiza a bio, corno",1
USER a filha e USER USER dia dos Paes USER..eles não estão surpreso ein se verem parece ser normal ae tem coisa a 9 anos Não ser verem e estão de boa assim,0
USER ! A todo tempo querendo sinalizar que o nazismo está em aumento por causa das atitudes e falas do atual presidente Mas não teve coragem de falar direto ou citar o nome Invés disso aproveitou a bater mais em falas erradas de alguém que já foi penalizado por tais,0
"Com tanto pastores ladroes, políticos, padre pedófilos, e ainda não se preocupar se o comercial é gay??? Os gays pagam suas contam normalmente, é um cidadão comum. Parabéns a Boticário pela Iniciativa.",0
USER USER USER USER era Gay ?,1
"USER Esse cara é misógino e certamente sente tesão por outros homens. Conheço vários assim: cristão, casado, pai, sempre que tem oportunidade destila ódio contra mulheres e tem um grande tesão reprimido por homens. Nem da ibope pra criatura, Patrícia, é mais um medíocre bolsonarista.",1
"vou começar a andar de burca ai essas coisas não acontecem, ou sim já que homem é um ser desgraçado",1
igor: 🔫🤫 calado,0
"sempre bom lembrar q racista não é só quem aponta o dedo na cara de negro e chama de macaco, contribuir com o racismo estrutural também te faz racista 😉",0
USER Me das asco y como mujeres NO VALES NADA!!!!! Te tendrás que tragar tus palabras y pedir disculpas como se debe IGNORANTE ASQUROSA 🤮,1
a bichinha tá sem fôlego já tadinha,0
USER USER me trair assim na cara de pau 😒😒,0
"USER a cor do pecado, cretina",1
O pior de tudo é ver crianças defendendo essa escória.,0
USER USER Una vez que no es feminazi y la tratas así (?),1
E aqui vemos o motivo do Brasil estar pior que a China,1
"USER Vai privatizar, chora mais gayzao esquerdista",1
Não fico a merda de uma semana sem ter a porra de uma disforia de gênero que merda,1
"USER USER disse USERue esse video é uma ofensa as mulheres.... Sinceramente acredito USERue uma mulher de verdade,madura,nem perde tempo vendo video USERue fizeram zuando o USER ela gosta,esse tipo de mulher gosta e ponto,se outros não gostam ela nem se importa,mas existem pessoas como USER USER perdem tempo vendo e achando ruim,sem USERuerer ofender...não importa o USER USER diga,pessoas como eu USER não engolem todo esse lixo ,não vão mudar de opinião só pUSER alguns acharam ruim.",1
"Cegos por homofobia, se vcs olhassem sem maldade veriam que estão ensinado respeito des de jovem para o país que mais mata lgbt+, sim podem casar com homem e com mulher na própria bíblia diz, tudo é permitido porém nem tudo os convém e que ditadura é essa que vcs pregam que não podemos viver como pessoas normais, quem nasce Lgbtq não escolhe passar por essa humilhação, lembrem, não é uma escolha nem opção ser lgbt",0
USER essa loira gorda com sutac USER e muito ridícula kkkkk,1
USER USER!!! melhor a ler qualquer coisa menos crepusculo!,0
ahahahahaha E outra USER !!! USER NAO ANDA DE DIAAAAAAAAAA USER !!!!!,0
o cara é um fake de mendingo. kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
"USER USER USER USER USER Bunda mole, tu deixou teu time jogar 5 vezes a série B kkkk, torcida mais frouxa e covarde que existe. Tirou o pau do Flamengo da boca já? Atomozinho penta série B",1
"USER Eu nem falei nada só falei do Cgi que inicialmente tava uma merda, os cara veio me atacar por issokkkkkkkk eu só falei fatos",1
"USER Tinham sim, nos campos de concentração os gays usavam um triângulo rosa na roupa inclusive.",0
USER KKKKKKKKKKKKKKKKK sai fora continuo odiandi gay lesbica sapatao,1
Uma palhaçada esse vídeo...,0
"Este canal é raso, para não ofender aff",0
mendigo votando no bolsonaro é o poste mijando no cachorro kkkkkkkkkkkk,1
"Parabéns pelo comercial! Gostaria que os preconceituosos (especialmente os que dizem seguir a Jesus USER, o mesmo cara que pregou o amor, tolerância e respeito a todos) que lutam contra os homossexuais vissem o quanto estão contribuindo para um mundo violento, ignorante e hipócrita com tais atitudes.",0
No próximo filmee e USER USER o USER USER,0
Ai se chega e da um murro na cara da jojo ai seu nome machista opressor,1
"Em vez de terem levado streamrs para o programa, deveriam ter chamado professores como esse, teriam muito conteúdo e ainda espalhariam conhecimento, mas e preciso se fu... para colocarem os pés no chão e chamarem uma pessoa que valha a pena...",0
"USER USER , essas criança não sabem o USER estão falando , não sou contra USERuem gosta mas colocar na cabeça da crianc a USER isso é certo tá de sacanagem , uma crianca dessa tamanho ao falam uma coisa dessa pUSER vivem com pessoas desse tipo, se gosta desse mundo , pelo amor de Deus vamos ensinar nossas criancas o certo , se USERuerem o respeito, cadê o respeito USER vcs estão dando😭",0
USER fico putinha,1
USER tentando defender a Anitta só para conseguir uma entrevista???? Tudo que você já falou sobre “especialistas” vai por água abaixo depois os tweets que fez… Que vergonha,1
USER melhor que você pessoal não tem vergonha de defender empresa se ser gay se torna se crime no Brasil USER não dar a mínima o negocio dele só o marketing que foi um tiro no pé,1
USER a putinha tá apaixonada,1
USER USER Sem contar que o mendigo tá na dele de expor a vagaba. O maluco tá sendo acusado de estupro e contar detalhes da relação é uma maneira de se defender e provar que foi consentido,1
É melhor eu assumir a minha culpa defende comentário nazista e quer pagar de bozinho agora hahaha,0
"RT USER: Oscars CANCELS films that don't have enough black, gay and disabled actors URL",1
ganhei bolsa integral no cursinho vivia nas social e rolêzinho passei na faculdade no final do ano tinha uma namorada palmeiras foi campeão brasileiro Porra de ano lindo 🤩,0
Ser LGBT é certo para de espalhar burrice,1
"Baita de uma vergonha esse comercial, lógico que com sua vida cada um faz oq bem intender. Temos o livre árbitro, mas não fiquem usando as crianças e ensentivando a fazer esse tipo de coisa 😠",1
"USER pode ate falar na net que ta realizada que tem autoestima isso é aquilo agora quero ver na vida real,não estou falando de vc nem falando besteira ,estou falando de outras pessoas ,falam que se acham perfeitas na Internet na vida real não tem autoestima",0
"Pensei q esse processo de desfralde seria mais difícil , Maria tá de boa e quando sente vontade já vai pro banheiro sozinha !!!!!! Minha neguinha tá tão mocinha 🥺🥰",0
"Ele não é um cara, ele é um homem, USER. Homem lindo, gostoso e inteligente, USER.",0
"a ideia é a seguinte, toda família tem um gay, se na sua não tem fique tranquilo, vai acontecer, e se você magoa as pessoas com palavras, relaxe, talvez a pessoa que mais ama vai ser homosexual para que entenda e não saia por ai falando do que nem se quer tem a dignidade de procurar saber antes de abrir a boca e falar merda!!!!",1
"USER USER. Sua cabeca é totalmente fechada para as coisas. Nao existe só amor sexual ou relacionamental. E virou Normal chamar qualquer opinião de homofóbica. Eu não falei nem contra e nem a favor .... USER, USER MELHOR O QUE VOCE USER. Tenha mais aulas de português e pare de jogar CANDY CRUSH !",0
"Você realmente é um babaca Felipe USER. Provavelmente só assistiu o filme e fica julgando a literatura pelo filme. Vê se cresce e aprende a fazer crítica!!!!!!!! Crepusculo pode ser leitura de ""mulherzinha"", mas não é por isso que eu vou ficar esperando um principe encantado... Você se esqueçe que não pode generalizar, ok APRENDE OTÀRIO!!!!!!!!!!!!",1
cuidado jaja os flowzers vao te xingar pq c falou entrevista e USER conversa e meme n me matem,0
"Simplesmente o pau torou na praça hoje, clima hostil e brigas a todo momento, polícia teve que intervir. URL",1
USER USER... que momento TRISTE... Na moral... USER que USER,0
USER USER tô gayzão,1
andando com a duda e ela falando alto q eu era sapatao para os garotos ouvirem KKKKKKKKKKKKkkk eu vou matar ela,1
USER USER USER como se a renner fosse dar confiança pro narcisista doentio,0
Eu desprezo e fodace. Achou ruim? Come menos URL,1
USER KKKKK Tá certo. Pare de se iludir e deixe DEUS abrir teu entendimento e então irás ler teus comentários com vergonha um dia.,0
"Eu não me importo se a pessoa é magra gorda feia bonita se é de humanas ou exatas, se ela me tratar bem eu vou retribuir da mesma forma",0
USER USER USER Valeu bichona … bjs de Luz … só não fala por aí que é de direita Não pois queima além da rosca o filme … vai estudar … deixa deUSERUSER … cresce vira USER,1
"USER, o país que o cachorro mija no poste, enaltecer um degenerado desse é a prova viva que esse país tem o que merece...",1
E ser humano do mesmo jeito independente se e gorda ou magra se ela se aceita como ela e daí a opinião dos outro o importante e ser feliz USER passa e USER e vaidade e nada dessa vida se leva e as vê dez os outro acha que é gorda porque gosta tem magro que como mais do que gordo vai se matar por isso,0
Nunca mais comerei nessa porcaria!,1
Mds horrível,0
"USER Libriana safada, cretina é muito forte 😂😂",1
USER USER e muito mais USER,0
"USER USER nao adianta discultir com esse povo nao, eles falam pra geral ficar em casa, mas pede delivery, tem o porteiro do predio la trabalhando, tem os garis recolhendo os lixos q eles deixam",0
USER pq a passagem de marica pra niteroi tá 16 conto!!!!!,1
Esse foco todo na cara dele cortando os cara a maioria do tempo e com certeza pra não ver eles segurando pra não rir kkkk se eu tô ali no 1 min de silêncio eu já tava rindo kkkkkkk,0
"Posso apenas achar graça da ignorância desse povo que, aliás, parece não ter o que fazer. Quando vão aprender? Uma opinião jamais vai fazer com que pessoas ""deixem"" de ser gays (é impossível), muito menos dar deslike num vídeo. Nós, gays, *existimos* e continuaremos incomodando pessoas retrogradas e intolerantes. Lide com isso ;)",0
USER Jura que está cobrando futebol feminino kkkkkk Vc e debilóide kkk,1
USER VOTO USER USER USER,0
"USER É fácil, faz as contas: Falta dq fazer + homofóbico",0
"USER USER, tudo o que vc diz no seus vídeos é muito coerente! Faz um vídeo falando sobre pessoas que só reclamam da vida, mas que não fazem porra nenhuma pra mudar. To cansada de gente mal amada! abraço e adoro seu sotaque carioca. USER",1
"Pelo novo código penal brasileiro beijo forçado..sem consentimento é estrupo..e a USER demorou demais para expulsar esse retardado, tomou a atitude pque a mídia..as pessoas começaram a pressionar... tinha que ter expulsado no mesmo dia!!!!",0
"Que triste, situação difícil. Certeza que o USER não é nazista. Foi mais um comentário infeliz...achei meio radical ele sair...tô chocada. Sempre achei um problema ele beber durante as entrevistas...a maldita da cachaça 🤦‍♀️🤦‍♀️🤦‍♀️",0
Tédio do carai,0
puta,1
"Tipo, o cara assiste esse comercial e o pinto já começa a cair",1
USER garanto que USER nao sabe o nome do incompetente. Kkkk,0
"Ele agradece o governo pelo copo de cachaça e cigarro, esse cara é um louco, ele é manipulador, merece cadeia porque isso foi um estrupo, como uma moça tão bem vestida, ia se relacionar com um morador de rua, vocês acham que ela ia se arriscar a pegar uma doença de rua, com toda certeza ela não esta bem de suas faculdades mentais, estou estudando exatamente essa matéria de psicologia, isso nunca foi normal, que a prisão dele seja decretada, e ele pare de difamar a mulher, respeito ao próximo e a todas as mulheres do mundo.",1
