text,is_hate_speech
quanto user pesa user quiser responder vou entender pq gordinha mim perguntam sinto encomodada,0
maioria pessoas preconceito gordos prefiro gorda doque magra userrque magra leve gordura vai fazer regime comer dia inteiro user preconceito gordo,0
user tite lixo,0
homem inteligente burro marido ver carência mulher gente céu homem merece trabalho digno,0
gente vai dignidade nenhuma representar estado hashtag passar meter vergonha hashtag hashtag cara frizer vc vergonha,0
user movimentos sociais arruaceiros vagabundos comandados outro vagabundo,1
user cala boca vagabundo lixoesquerdista merdadefensor bandido,0
user daqui ehpow menos uns 40 min caminhando sedentário morro primeiros 20 ainda q voltar dpois falar q vcs ficar lam pra jogar jogar casa graça carai,0
realmente babaca felipe user provavelmente assistiu filme fica julgando literatura filme vê cresce aprende fazer crítica crepusculo pode leitura mulherzinha vou ficar esperando principe encantado esqueçe pode generalizar ok aprende otàrio,0
user record daqui mengudo x super flu desgraça vidaa,0
bolsonaro péssimo candidato ninguém merece,0
ontem neguinho zika deu salve pra fumar nargas fumar beckque joca comeu ir corre outro paguei breja salvou lanche kkkkk nois tava olhando pro nada dando risada kkkkk,0
user pensa dois joão maior decepção calcinha apertada vc cidadão,0
puuuttzzzzz user parece eduardkkkkkkkkkk user to esperando faz sentido lua userkkkkkkkkkk video user,0
user mano aparentemente editaram foto insinuava curtiu tweet xenofobico super ignorante povo começou cancelar sei história verdadeira gosto mto doja pra acreditar tipo pessoa,0
user user oliveira user sabe respeitar usa crianças user nojeira crianças fazendo noção realidade então certo coloque crianças user votar tbm,0
ainda bem cara saiu ainda bem homem nojento,0
user user user filha ruim user mãe 8 meses violento cáncer páncreas avancando fígado momento dei desgosto pra mãe deu último suspiro nus braços user desabafo assisto á fazenda pra sair poco tristeza,0
user programa jornalístico fugir disso mentalidade adolescentes entenderam existe responsabilidade sobre funcionários pagam sobre transmitido fazer entrevista transmitida milhares pessoas vivo dá nisso ão culpa empresas boicotam merdas falam,1
1030 fala preciso vc pode dar pra mulher ter entendido mau fala deve ter falado cara safado crlho pq morador rua situação vulnerabilidade santo deve 171 purim kkkkk,0
user egoísta chama né mimado aproveitador melhor manipulador dúvida junta 4 adjetivos qualifica desqualificado hashtag hashtag hashtag hashtag hashtag hashtag hashtag,0
mataram cara pq vo,0
user existe kkkkkkkkkkkkkkkkk assim lobisomens agregados coisas inicialmente nao existiam vampiros tambem evoluiram ficção pode agregar coisas apesar crepúsculo fazer vampiros brilharem fodastico,0
user vergonha dessa empresa,0
galo cego pra superar entrevista 🤣,0
dia arrasei uber queria subir comunidade pq perigosovirei pra falei comunidade bem seguro rua vc vivo agora próxima esquina pode vim assaltante roubar ainda matar rapidinho cara mudou ideia 🙄🙄 url,0
atende ai bb fala comigo dia ano chegou agradecer todos felicitações mensagens carinho hoje pau quebra 🇧🇷 url,0
vim aqui chamar cara babaca motivo comentário infeliz sobre user user user galera ama fisiculturismo user user user user user d,0
user puto cara tá expondo opinião sobre conto gostaram fodase precisam ficar falando besteiras,1
acho desnecessário monark aí completamente massacrado ainda lixo cara olho olho vcs repararem cometeu erro certeza compactua pensamento,0
user kskkkkkkkkkk viadinho,0
monark despreparado emitir qq opinião sobre quase tudo agarra “deve ter liberdade expressão fazer qq user barbarie,0
quero ver peito pra falar comigo kkk amo jojo,0
31 segundos gerou tanta polêmica vi nada absurdo aliás nada anormal user hipócritas cadê amor próximo,0
cara malandro lábia consegui continuar assistir babaca nojo,0
melhor critica crepúsculo veio episódio 6x05 supernatural user user diz vampiros babacas bestseller nacional possivel,0
krl vi video lançou ate agora nao param vir coments revoltados nao param vir coments gente defendendo felipeele deve ta ganhando grana,0
user user cara mo ferra cara engraçado user user,0
user fodo sim desgraçada,0
jojo insuportável maioria tá batendo palma gritando achando tá certa passaria dia convivendo tudo gritaria homem fazendo mulheres iam pirar enchendo saco,0
resumindo pitanga quer dar amiga quer dar mim nunca deu molequero obviamente aproveitar situação atolar glorioso buceta sedenta rola amigaé pedir dar merda algum anão obteve sucesso empreitada semelhante dê caminho pedras dicas,0
flow queridos user consegue fazer programa fica calado cá tô ouvindo flow chegou chegou devido merdas user fala deu ibope extrapolou dessa vez,0
cara irresponsável,0
foda trabalho nao usaria porra dessa enfiassem poste cu cada veste oq quiser entao lenda url,0
user bicha amor deus,0
fãnszinhas merdas user user,1
user favor arrasou user user deixem crentes homofóbicos ignorantes darem dislike vontade mostra quanto tipo propaganda necessária pra mudar certas mentes pequenas egoístas corrente whatsapp pedindo dislikes tamanho desespero ódio dessas pessoas desocupadas campanhas igualitárias parabéns,1
61691eu sugiro perder tempo acredito maior arma masculina capacidade sustentar indiferença quanto odiamosdelete pessoa vida nunca fale siga bem cuidando relacionando outras pessoas ficar nessa ideia vingancinha coisa mulher vai começar pautar ações deixar fulano ciclana incomodados caminho certo fuder,0
caras jogam futebol cabeça bolsonaro nenhum hipócrita fala nada,0
user f novo user user mexe famílias,0
29971o cara vergonha ambulante,0
reconheceu errou dizendo quw pessoas entenderam errado user arrogante vai continuar fazendo coisinhas falando asneira nojo,0
sim viva amor importa aparência gay lésbica hetero negro branco cabelo cacheado liso importa importa amor felicidade pessoas dão ❤,0
kehlani tendo atitude ridícula dessa foder,0
nao mim ofendeu forma nenhuma so dor risada pq nada mudo contino gostando crepusculo pode fala vondade nao pede opiniao niguem,0
user vou mamar fica ligado hein,0
user user bosta música💩,0
tanta coisa pra ensinar amor vai espalhar logo burrice,0
user brota fdp,0
user user porra fez sempre esquece colocar bendita marca dagua né kkkkkkk,0
puta merda cara cara deve ter sido horrivel pra user assistir filme todo pra poder explicalo detalhadamente pra odeia filme saber todo conteúdo inicio fim meio estranho pq user comprou livro irônico user ta querendo sarcástico,0
respeita constituição bhozo maluco,0
alguma putinha querendo rola chama dm mostro hashtag hashtag hashtag hashtag hashtag hashtag,0
mata fortalece user pra igreja manda ainda cima alienados dando dislike liga parece rumo coisas mudando familia tradicional kopsakopsa,0
engraçado convidado tbm falou bobagem user hombridade assumir erro tá pagando vítima agora,0
adorei videotu user veio,0
user mimado user user,0
odeio paralisia sono odeio,0
cara gente esquisita q virgem q webnamoram fzm gf pqp filha cara dava todos sinais q babaca insisitisse continuar fzr ghosting fds url,1
tirou contexto pau covarde,0
kkkk porra cara comeu ainda saindo cima cara oratória boa user matou melhor amigo comer mulher bem cara agiu errado sim agora vai fuder,0
rt user torcida incoerente interesseira igual merecem bando gente tóxica,0
triste desligamento user errou sim sempre usando exemplos tolos assuntos sérios acho posicionamento burro maldade user sabe jogar pedra enfim bom caminho tanto pro user quanto flow,0
vcs lixo,1
dedo quente nesse cu gelado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk useuseuser useuser useuser user,0
ame idolo porra vc ama piru porra,0
user user user vc user kkkkkkkkkkkkk aí continuo achando burrice,0
rt user corno manso porra skskskkskdskkdkskdkskfksjfksjd url,0
user vou contestar poderia listar males sexo compromisso causa fugido coisas evitaria pegar mulher casada dar algo momentaneo nao poderia continuado durante vida user extremamente dilacerados engravidar mulher poder suprir criança maneira emocional física material user sexo algo serio nao faz qualquer pessoa ápice intimidade liga alma pessoa outra literalmente então minimo egoísta irresponsável,0
lixos usam crianças,1
user adorando user user adorando user user user user,0
eh interesseira burra edsa eh verdade lkkkkkkkkkkkkkk,0
user user user user user pede cara gente pra ficar falando cruzeiro q nenhum time pra encher saco vá tomar cu cara lá puta pariu fala cruzeiro toma dois tapa cara rua sabe pq,0
vai tomar cu user user fdp time velho postura cheio preciosismo le 1º volante 3 4 exjogador elenco pênaltis contra guarani sacanagem jogadorzada vagabunda,1
user user bom onde sei existo porque duas pessoas transaram vai mim velho tosco cú defecando bonito cara,0
vergonha lolla barrar 2 águas porta cobrar 6 pau água nesse calor desumano,0
saída monark mostra q cumpriram ideia flow poder expressar ideias consequências mostrando q fim galera pro traz q toma decisão empresa mostrando quão mercenários expulsando almas programa pra manter grana vindo causa propaganda 2022 merda nazismo ainda tabu culpa judeuzada bandida q ganho vida merda segunda guerra mundial passando coitados programa certeza monark fazia funcionar dupla igor vinga,1
acho q user deveria ter pouco calma parar surtar atoa user feio tratar peão mal manda nada nao nao adianta desconta raiva outros nadaa ver,0
user user classico classico pode amistoso jogo vida sim krl q gangar desses trikas filha puta ganhar raça maldita final,1
porra q gerou polêmica,0
agora tá clinica né fácil fazer parecer louca desequilibrada vai vendo cara acabar ficando rico mulher ficar user doido pra tudo pra fazer santo,0
acho pouco falta conhecimento sobre assuntos user cara ingênuo bom vergonha desse massacre contra permite ninguém evolua aprenda mata primeiro erro,0
viram novo comercial mcdonalds preciso ninguém pra fazer merda comigo😂 entendeu entendeu 😂,0
user cretina nunca disse palavra bolsonaro torra dinheiro público motociatas jovem pan líderes evangélicos pedem votos dia todo aí liberado,0
rt user kkkkk otario capitao ze cueca kkkkkk url,0
acho segunda maior merda vi vida,0
sempre falou muita merda user deveria ter acousertecido usera época q user achava q ter opiuserião racista errado user vou apredeuserr mouserark merecido adeus mouserark,0
rt user karate caralho hoje tô partes complexo lins árvore seca,0
user user sim teoria reflexão base evidências cara ontem monte trouxas camiseta brasil aí desce cara lado bozo bandeira israel user mano user,1
user prefiro padraozinho tipo antigo todo dia rezando pra encontrar homem bombado burrinho gente fina papo reto jovem tiktok mão mata jovem armado,0
user user destruir vcs querem reconstruir roubar novamente,0
user mulher bonita feliz homem feio oi to solteiro kkkkkk,0
rede lixo,0
user kkkkkkkkkkk cigarro massa porra,0
brasilllll ta vergonhaacordo vejo whats dá vontade sair apagando tudo raiva 😡muito analfabeto ignorante escrevo pessoa pergunta mesma coisa🙄e muitos adivinhar escritocaralho,1
user caralho q viagem,0
user normalll imagina situação pssoa tb ne fodas,0
lucas pfv troca celular pobre caralho todo fudido imundo,0
achei givaldo cara userau desagradável noção esuseriritualmente falando cheio demônio mulher userersonal tbm user user libertar tratamento usersíquico tbm,0
user deve lubrificante prós torcedores terem alívio 😂😂😂,1
rt user 38 1337 bruninhamô viro pau mandado 38 1337 bruninhamô escravoceta kkkkkkkkkkkkkkkk,0
todo mundo fala nazismo certamente deplorável user ainda levantado bandeiras atualmente regime matou bem nazismo user user user che user fuzilava gays user maduro porque user fala user,0
