text,ataque_grupo,ataque_individual
"Mulheres são mt chatas e sempre reclamam do que não é, mas na real elas só complicam",1,0
quando for mãe o pai do meu filho tem de falar assim c ele 😂,0,0
coreano só sabe copiar os outros,1,0
"gordo em 2025 é que nem encotrar com um zumbi, povo escroto. vai se cuidar minha filha credo, puro desleixo! Põe a culpa na gordua se perguntando pq é gorda mas deve comer na panela, essa gordura toda so te prejudica vim expor felicidade em um video é fácil quero ver ta feliz msm no dia a dia quando for fazer as coisas simples q todo mundo faz e ser prejudicada pela gordura. E quando for fazer um video desse dnv pelo menos depila a perseguida.",1,1
que falta de inteligencia sabe nem xingar esse verme,0,1
"vai pra casa do caralho USER volta pra sua rede social e deixa os adultos resolverem as coisas ,0",1,0
"essas biba são mt chatas, sempre reclamando do que não é",1,0
É impressionante como todo gay assumido é insuportável,1,0
Esses palestinos estragam tudo onde passam,1,0
"Pqp, mais uma cristã querendo dar opinião, não enche o saco escrota no fim voces todas vao pro inferno juntas so pela hipocrisia",1,1
Gays do sul são arrogantes e não sabem ser modestos,1,0
"Que merda, cara! Que ideia mais estupida foi essa do Monark, velho? O flow nunca mais será o mesmo. O cara tem que ser muito burro, e se vc concorda vcs concordam vão todos tomarnocu seus viados",1,1
É foda ver como uma unica pessoa idiota consegue estragar tudo com ideias tão estúpidas.Acho que só fico bem se esses negroides morrerem,1,1
@user @user meu amigo n faz essas coisas,0,0
"vc é doente? negro q fala de racismo reverso é burro, nunca foi escravizado de verdade",1,1
USER bem viadinho tu,0,1
"imundo e burro ainda por cima. Esses pobres tão cada vez piores, aff",1,1
como não amar esse ministro ?  😂😂😂😂😂😂😂,0,0
USER brasileira foi pro lixo depois dessa merda que ce falou,0,1
O podcast em que o USER menos falou merda...,0,1
sonho kkk,0,0
USER USER e muito USER virei teu fa depois dessaaa foi a mesma coisa que falei pra minha ex namorada USERkkkkkkkkk USER,0,0
Quem é essa louca ai gritando? Desiquilibrada pra q tdo isso? Logo essa doida vai fzr besteira é óbvio mto desiquilibrada record tem q escolher melhor selecionar mto USER quem bota no realiteUSER fica a dica TENHO NOJO DE MULHER,1,1
aí pprt tem q ser mt otária mesmo p fazer uma merda dessa kkkkkkkkkk vtnc só de pensar minha cabeça fica explodindo,0,1
"Esses gordos têm preguiça até de pensar, USER vc é patético",1,1
"Por que os negros sempre são os mesmos, tá mt repetitivo",1,0
"esses japa fudido nao sabe falar portugues direito, tu devia voltar pro japao fazer sushi some daqui, seu inútil",1,1
Vamos pra cima! Ninguém vai nos calar!,0,0
"USER USER USER USER USER USER USER USER USER USER USER USER USER você é a última pessoa do mundo que pode falar sobre educação, seu arrombado.",0,1
"rt @user ok, tô rindo que nem uma retardada desse vídeo https://t.co/zcktwovdtr",0,0
"Negros são mt cheios de vícios, só sabem se esconder e fdp",1,0
"Este é seu presidente sem máscara e os gados seguidores USER sem máscara, pessoas podem morrer por isso, situação é crítica. bando de bolsominion fudido!!",1,1
Esse USER é podre mesmo viu vai tomar no c***. Além disso deve ser de algum país sem inteligencia tipo a Africa....,1,1
"Pô mano, o quão ignorante e cego com os fatos tu precisa ser pra apoiar um verme desses depois de tanta merda que ele fez/falou??? Tu tem que gostar de ser mau caráter, ter fetiche sei lá URL. NÃO ESQUECE QUE ELE É CRIOLO ECA",1,1
"vegano é tudo magrelo doente, parece q ta em campanha de fome",1,0
"tinha que ser gordo, USER TRAZ A INSULINA Q O GORDOLA CAIU DA CAMA",1,1
"Os gordos são todos solitários, não gostam de sair de casa.",1,0
"a cada instante sakura precisava ser salva por alguém, sendo que desde o inicio ela demonstrou ser super inteligente e muito forte",0,0
gordo deveria pagar 2 passagem msm,1,0
o tipo de lomotif que eu quero fazer final do ano,0,0
explode minha cabeça logo,0,0
"Todo branco é mt mesquinho, quer controlar tudo",1,0
rt @user ser ignorado por alguém que você gosta causa a mesma reação química no cérebro que uma lesão física.,0,0
"Amo a USER USER tudo começou no minuto 02:01 ela diz : Meu Deus eu vou surtar ao vê a pia cheia de louça. USER vai falar de Biel para ela e ela pergunta? Pq vc não foi falar para ele? Matheus burro de carga pegando os baldes, USER já tava stressada aí foi no quarto e falou e cabou USERkk",0,1
"USER nunca gostei dele, sempre o achei escroto, vivia pulando em cima de bichinhos e os enforcando. está no lugar certo.",0,1
"USER seu buceta, geral q tem tatuagem é um marginal do krl",1,1
"Essas pessoas são mt preconceituosas, não têm jeito, só complicam",1,0
VELHO QUE PERGUNTA DE MERDA. CARA IMBECIL,0,1
"Pirralha sem nocao, sai do celular da mamae. não sei pq criança ainda tem direito a opinião",1,1
USER USER temos culpa se vc e uma idiota da midia...mais uma esquerdista nojenta USER',1,1
"USER sua puta voce merece isso msm. Todo dia sai uma puta e um tarado pelas ruas, um dia eles se encontram.",1,1
"As mulheres são todas dramáticas, só sabem chorar e reclamar.",1,0
"Esses caras do mercado são mt fdp, sempre aumentando o preço",1,0
"esse povo do interior são mt orgulhosos, nem sabem o que é trabalho",1,0
"Que homem inteligente, burro é o marido, que não ver a carência da mulher gente do céu, esse homem merece um trabalho digno",0,1
"Todo estrangeiro é mt perigoso, não tem nenhuma cultura",1,0
Comerciantes são gananciosos e não têm escrúpulos,1,0
enfim em casa chorando sonhos se realizam,0,0
Que horror vc muiito gorda é feio mesmo essa geyzada ta fd,1,1
o desgraça viu,0,0
Eu nao entendo pq essa ariane ficou procurando felipe sendo q ele foi expulso por causa dela falsa falsa falsa falsa falsa falsa USER,0,1
vai tomar no cu truta. Deviam fazer uma lei pra proibir nordestino de existir,1,1
"entao voce é um belo hipocrita do crlh. evangelico é tudo falso, finge ser santo mas é mais safado q ninguem",1,1
@user nilce onde vai estar o conteudo??,0,0
"olha vey USER vontade de matar esse menino vey ele tem USER respeita as opiniões dos outros olha so ele deve ter inveja por todos os personagens de crepúsculo são famosos isso e USER USER USER caralho eles apenas tem USER repeitar a nossa opinião, eu não gosto de Justin USER e não assim eu vou sair falar USER ele e um gayzinho por ai ' eu so achava USER ele podia repeitar né ' aff ' esse povo so tem invejaaaaaa '",0,1
"USER USER, PUTA QUE PARIU, VSF! AGORA USER PREOCUPADO! Você acha que Justin USER, USER e colírios são as únicas coisas que existem no mundo? Oh wooooooooow, as coisas estão piores do que imaginei para essa juventude """"do barulho"""".",0,1
Vocês são intolerantes e não valorizam a diversidade,1,0
"Sinto pelo Igor muito interessante a parte dele nos programas, mas, o USER e poliglota, fala o português e várias outras merdas, infelizmente pagou o preço.Tinha que ser nosdestino pobre escroto",1,1
"Esses caras da nossa geração são mt burros, não entendem nada",1,0
rt @user vôlei feminino😍 pra cima brasil💚💛,0,0
USER desculpa filho da puta,0,1
USER USER Paquetá só é melhor marcando e pelo alto...então coloca o Arão de meia da seleção....não fode porra kkkkkkkk só crf pra fazer essa comparação ridícula,0,1
"vc é ridículo, nem tds as pessoas que assistem o filme querem ser representada por ele ridículo. Mais ridículo q o filme é o seu canal. vai tomar no seu cú",0,1
user só fala bobagem não entende nada,0,1
"retweet para ganhar seguidores,  siga quem retweetou e siga de volta quem te seguiu 😅 #fandomseguefandom",0,0
rolê pra tocar clube da esquina e terminar com algum pagode fudido™️ tá mais perto do que vocês imaginam...,0,0
"fila pra pegar comida, fila pra pagar a comida.. pqp, só quero almoçar.",0,0
"bando de viado doente nesse X. ah então se ferra, vc vendo meus tweets não vai mudar bosta nenhuma na minha vida tbm",1,1
"Homens são todos idiotas, não sabem fazer nada direito.",1,0
"melhor elogio q ja recebi foi """"tu tem uma puta vibe de depressivo",0,0
meu deus q ânsia dessas mulheres que protestam por qualquer coisa,1,0
Isso é um ladrão desgraçado e não é meu dúzia na porta do Planalto que vai sustentar essa tragédia no governo renúncia maldito faz algo de bom que até agora só fez cagada,0,1
Sabe que que custa ficar comigo véi que desgraça é tão ruim assim?,0,0
“Comentando só pra não perder o costume 👀”,0,0
@user ja te disse o quão importante vc é pra mim ??,0,0
"inutil so serve pra nada além de seguir a multidão ,0",1,0
se é nerd é virjão q n pega ngm,1,0
tenho que ler dois volume de dororo hj so pq o viado do meu irmão quer ler hoje a noite,0,1
"não enche o saco mendigo. Esses povos ciganos não servem pra nada, srrs",1,1
"eu pago oq for preciso, mas eu quero essa parada",0,0
USER Ladrão filho de uma puta. tem que mandar matar esses petralha tudinho,1,1
USER E o maior ladrão do mundo representa o que? O povo brasileiro,1,1
USER USER USER e muito e baba ovo USER,0,1
Visivelmente o cara está nervoso de estar ali diante desse imbecil do monstro do monark. bando de nazi doente,1,1
USER só falou a verdade esse caue e um nojento. favelado é podre,1,1
"USER """"bandido bom é bandido morto"""" *Bolsonaro é esfaqueado* USER do Bolsonaro : *Ninguém* merece a morte. Quem defende a morte do próximo são vocês!",0,1
"ta na hora de faze um video sobre BRASILEIROS otário que ficam escrevendo em ingles, porque? USER seu imbecil do caralho",1,1
Então a doida muie do bombado era acostumada a devorar mindingles na rua 😂😂😂😂😂😂😂😂😂😂😂😂😂🤡🤡🤡🤡🤡🤡🤡🤡🤡 e USER,0,1
“Alguém me explica como segunda-feira chega tão rápido??”,0,0
que falta de vergonha só sabe mentir e ainda nem mente direito,0,1
caraca como esse sujeito é burro. USER tinha que ser crente,1,1
minha vida de dorameira ta mt dificil gosto de praticidade pois sou preguicosa e baixar dorama demora mt e ver online um cu,0,0
"@user caralho sei fazer bolo não,  a parada e você fazer o bolo e a pipoca kkk",0,0
USER sua ridicula eu ainda vou namorar com ele anotem,0,1
“Pessoas com deficiência têm direito à acessibilidade e inclusão.”,0,0
"Não é possível que alguem honestamente ache que o monark, um dos maiores defensores das liberdades individuais com voz relevante no debate público defenda ideias totalitarias como do nazismo... Fico triste do flow perder uma de suas peças fundamentais... fico triste das pessoas no brasil serem tão mal intencionadas e maldosas... E fico ainda mais triste sabendo que a hipocrisia reina nesse país de merda, onde defensores abertos e auto declarados de ditaduras censuras e repressão das liberdades individuais, só que de ESQUERDA, não são se quer tratados como extremistas, tendo ainda voz relevante no debate público... Sinceramente, o USER não tem solução, vai se afundar no mesmo buraco a que todos os países da américa latina estão fadados.",1,0
"RT USER: USER O velho senil foi lá, disse um monte de blá, blá, blá, e depois se mandou deixando todos os patetas pendurado… Pendurado vai ficar jaja pq o lugar de brasileiro é na forca",1,1
preciso parar de fazer o que eu não gostaria que fizessem cmg puta merda,0,0
Caraca que cara vacilao era pra ter nos livrado deste mal pra sempre bostonaro cretino preconceituoso. esse pais nao evolui nunca bando de povo burro mds,1,1
hj não pode chover pfv,0,0
no começo estava uma merda e no final parecia que estava no começo,0,0
"gays são mt cheios de vícios, só sabem ser preguiçosos",1,0
"vc é doente? mulher trans é homem doente, precisa de tratamento psiquiatrico urgente",1,1
rt @user eu nem aos meus amigos fazia isto imagina a minha mãe wtf https://t.co/gwptuemjh4,0,0
Vtnc bando de gamba feio pra porra. bixo cuzao,1,1
Só pretos pra achar isso normal. USER volta pra mata macaco,1,1
"Mulheres são mt complicadas, sempre querem controlar a situação",1,0
"esses indio bebe cachaça e bate na mulher, cultura primitiva do caralho",1,0
"Ódio muito ódio desse cara quando sorriu devia ter pena de morte tinha que ser mais um sulista, seus nazi!!",1,1
"Esses brasileiros são uns incompetentes, não conseguem organizar nada.",1,0
"sulistas são mt ignorantes, nem sabem o que é cultura",1,0
"obrigado por ""calar"" minha boca USER, vc que é o pica!!! URL",0,1
Moro safado,0,1
"voce é um merda, vai vc e todo o resto tudo pro inferno, bando de aberração lgbt fdp",1,1
"USER Bolsonaro tá cagando pra aquela porcaria se toca idiota, gay de direita kk. abre o olho seus viado",1,1
"USER rapaz olhando cenário agora USER tá calma , hj viu. mulher é dada msm.  USERkk mulher doida mais não tem duas conversa monte de homem com barba fica se fazendo de criança de 9 anos .",1,1
rt @user @user   desde que te  conheci direito acho te uma pessoa super querida   lara  5  se feliz e continua a ser super,0,0
vai se lascar USER volta pra sua caverna e deixa os adultos conversarem,0,1
Detalhe: eu já postei isso. E vou postar de novo e de novo e de novo,0,0
"Doente esse cara,homem que gosta de homem tem que ser doente",1,1
"USER USER E os pastores tirando dinheiro do seu cu, boiola de merda.",0,1
"@user eu não acho nenhum feio, talvez de primeira impressão, mas ninguém vêm na minha cabeça assim """"nossa que cara horrível"""" ou algo assim, cada um tem sua beleza e seus gostos... kk é isso  https://t.co/Lb47AJ9PE6",0,0
USER louis come a buceta dela logo ninguém aguenta mais ou vc é gay????,0,1
@user vamo fazer um desse,0,0
"Eu ainda quero viver um romance bem tosco, família e tudo",0,0
"não sei o que se passa na minha cabeça, mas o mundo está parecendo absurdamente sem graça. acho que só tenho andado meio amargo pra caralho.",0,0
"As mulheres são todas inseguras, vivem comparando-se com as outras.",1,0
"esse bixo é um cuzao, porra jornalista tudo vendido, n confio",1,1
homem eh um bicho mt estranho,1,0
"Esses budistas se acham superiores, que piada",1,0
"Porra, falou tudo mano! Concordo 100% contg 👏🏼👏🏼",0,0
"Paulinha ta podre prr gorda n fecha boca resultado tb nao para de peidar, pqp baleia nojenta🤢",1,1
